status_id,permalink,mitu_link,sharetext,post_type,category,date,sponsored,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1762368094063625,https://www.facebook.com/1405630409737397_1762368094063625,https://wearemitu.com/comedy/chingo-bling-is-back-with-another-canelo-parody-video/,"“I'm sharing confleis with my good friend, Canelo Alvarez.”",Link,Sports,1/05/2017,0,0,1,0,,,
1405630409737397_1749100395390395,https://www.facebook.com/1405630409737397_1749100395390395,https://wearemitu.com/comedy/comedy-centrals-new-trump-show-skewers-45-in-the-best-way-possible-playing-it-true-to-the-source-material/,I can't even tell them apart.,Link,TV & Movies,4/04/2017,0,0,1,0,,,
1405630409737397_1758027711164330,https://www.facebook.com/1405630409737397_1758027711164330,https://wearemitu.com/comedy/confession-i-cant-smoke-weed-without-it-turning-me-into-a-horrible-pile-of-anxiety/,This is me. Every. Single. Time.,Link,Latino Culture,20/04/2017,0,0,1,0,,,
1405630409737397_1712448379055597,https://www.facebook.com/1405630409737397_1712448379055597,https://wearemitu.com/comedy/cristela-alonzo-breaks-down-the-march-and-the-wall-on-the-view/,"And she threw in a few ""El Chapo"" jokes.",Link,TV & Movies,24/01/2017,0,0,1,0,,,
1405630409737397_1784041395229628,https://www.facebook.com/1405630409737397_1784041395229628,https://wearemitu.com/comedy/desus-mero-had-a-big-day-cursing-up-a-storm-on-seth-myers-and-hyping-up-vicente-foxs-video-on-trump/,"""Look, somebody tried to use 'covfefe' as the nuclear code.""",Link,Citizenship & Politics,12/06/2017,0,0,1,0,,,
1405630409737397_1756603094640125,https://www.facebook.com/1405630409737397_1756603094640125,https://wearemitu.com/comedy/former-mexican-governor-and-embezzler-finally-captured-in-guatemala/,His six month run from the law ended with him becoming a hilarious meme.,Link,Citizenship & Politics,17/04/2017,0,0,1,0,,,
1405630409737397_1767115690255532,https://www.facebook.com/1405630409737397_1767115690255532,https://wearemitu.com/comedy/gisele-bundchen-feels-like-she-helped-the-patriots-come-back-to-win-the-super-bowl/,Gisele knows the real secret to winning a Super Bowl.,Link,Celebrity & Gossip,10/05/2017,0,0,1,0,,,
1405630409737397_1799861550314279,https://www.facebook.com/1405630409737397_1799861550314279,https://wearemitu.com/comedy/here-are-the-people-who-need-to-get-on-the-snapchat-map-asap/,I'm praying this actually happens.,Link,Other,13/07/2017,0,0,1,0,,,
1405630409737397_1746488328984935,https://www.facebook.com/1405630409737397_1746488328984935,https://wearemitu.com/comedy/heres-the-bruno-mars-parody-video-thats-blowing-up-on-youtube/,It's hard to tell the difference.,Link,Music,3/04/2017,0,0,1,0,,,
1405630409737397_1761272590839842,https://www.facebook.com/1405630409737397_1761272590839842,https://wearemitu.com/comedy/husband-lies-to-his-wife-saying-he-was-at-a-spiritual-retreat-and-not-at-soccer-game/,This is something my dad would do. lol,Link,Sports,26/04/2017,0,1,1,0,0,1,0
1405630409737397_1782508792049555,https://www.facebook.com/1405630409737397_1782508792049555,https://wearemitu.com/comedy/husband-lies-to-his-wife-saying-he-was-at-a-spiritual-retreat-and-not-at-soccer-game/,This is something my dad would do. lol,Link,Sports,10/06/2017,0,1,0,1,1,1,45
1405630409737397_1738929526407482,https://www.facebook.com/1405630409737397_1738929526407482,https://wearemitu.com/comedy/if-you-thought-your-quinceanera-surprise-dance-was-over-the-top-watch-these-routines/,"Wow, these damas and chambelanes were committed.",Link,Latino Culture,17/03/2017,0,1,1,0,0,2,0
1405630409737397_1758666261100475,https://www.facebook.com/1405630409737397_1758666261100475,https://wearemitu.com/comedy/if-you-thought-your-quinceanera-surprise-dance-was-over-the-top-watch-these-routines/,"Wow, these damas and chambelanes were committed.",Link,Latino Culture,23/04/2017,0,1,0,1,1,2,37
1405630409737397_1775173022783132,https://www.facebook.com/1405630409737397_1775173022783132,https://wearemitu.com/comedy/if-you-thought-your-quinceanera-surprise-dance-was-over-the-top-watch-these-routines/,"Wow, these damas and chambelanes were committed.",Link,Latino Culture,28/05/2017,0,1,0,1,2,2,35
1405630409737397_1764614780505623,https://www.facebook.com/1405630409737397_1764614780505623,https://wearemitu.com/comedy/in-this-emotional-video-lejuan-james-surprises-fan-that-is-battling-cancer/,His words to her are so sweet! *grabs tissue*,Link,Identities,3/05/2017,0,0,1,0,,,
1405630409737397_1727365880897180,https://www.facebook.com/1405630409737397_1727365880897180,https://wearemitu.com/comedy/i-tried-acrylic-nails-for-3-days-and-heres-what-happened/,Let's just say it wasn't pretty.,Link,Beauty & Fashion,21/02/2017,0,0,1,0,,,
1405630409737397_1749517325348702,https://www.facebook.com/1405630409737397_1749517325348702,https://wearemitu.com/comedy/j-lo-introduced-a-rod-to-her-mom-this-is-what-she-was-probably-saying-the-whole-time/,"""I hope you like Mofongo, we don't do Mangu at my house.""",Link,Celebrity & Gossip,5/04/2017,0,0,1,0,,,
1405630409737397_1750219455278489,https://www.facebook.com/1405630409737397_1750219455278489,https://wearemitu.com/comedy/latino-comedian-hilariously-breaks-down-being-vegan-on-late-night-with-seth-meyers/,"""I am vegan and I am so sorry.""",Link,TV & Movies,6/04/2017,0,0,1,0,,,
1405630409737397_1775168086116959,https://www.facebook.com/1405630409737397_1775168086116959,https://wearemitu.com/comedy/latino-household-items-used-for-something-else/,Oven (noun) - Thought this kitchen appliance was meant for baking? HA. You thought wrong.,Link,Latino Culture,26/05/2017,0,0,1,0,,,
1405630409737397_1750515628582205,https://www.facebook.com/1405630409737397_1750515628582205,https://wearemitu.com/comedy/louis-c-k-used-to-think-trump-was-hitler-now-he-regrets-saying-that-and-is-calling-him-something-else/,He's saying whatever comes to mind.,Link,TV & Movies,7/04/2017,0,0,1,0,,,
1405630409737397_1788596554774112,https://www.facebook.com/1405630409737397_1788596554774112,https://wearemitu.com/comedy/marco-rubio-gave-ivanka-trump-a-forced-hug-and-twitter-is-memeing-the-hell-out-of-it/,This hug gives me secondhand embarrassment.,Link,News & Issues,21/06/2017,0,0,1,0,,,
1405630409737397_1793636910936743,https://www.facebook.com/1405630409737397_1793636910936743,https://wearemitu.com/comedy/marco-rubio-tweeted-a-bible-verse-about-disputing-with-fools-and-twitter-destroyed-him-for-it/,It's official. People on Twitter have zero chill when it comes to Marco Rubio.,Link,Citizenship & Politics,30/06/2017,0,0,1,0,,,
1405630409737397_1746479385652496,https://www.facebook.com/1405630409737397_1746479385652496,https://wearemitu.com/comedy/netflix-releases-new-trailer-for-mexican-american-comedian-louis-cks-new-netflix-special/,I wonder if he can do comedy in Spanish?,Link,TV & Movies,3/04/2017,0,0,1,0,,,
1405630409737397_1799757496991351,https://www.facebook.com/1405630409737397_1799757496991351,https://wearemitu.com/comedy/not-only-did-pitbull-wear-a-tight-jersey-he-also-tucked-it-into-his-white-pants-and-twitter-went-ape-s%E2%80%A2%E2%80%A2%E2%80%A2/,"He was like ""I know you want me..."" And people were like ""Nah."" lol",Link,Celebrity & Gossip,12/07/2017,0,0,1,0,,,
1405630409737397_1745703595730075,https://www.facebook.com/1405630409737397_1745703595730075,https://wearemitu.com/comedy/people-on-the-internet-are-adding-a-twist-to-this-snapchat-filter-and-the-videos-are-hilarious/,This little bunny probably has more rhythm than some of your family members.,Link,Latino Culture,29/03/2017,0,0,1,0,,,
1405630409737397_1740997426200692,https://www.facebook.com/1405630409737397_1740997426200692,https://wearemitu.com/comedy/people-on-the-internet-are-clowning-quinceaneras-with-memes-and-theyre-hilarious/,This makes me want to watch my old quinceanera video.,Link,Latino Culture,20/03/2017,0,1,1,0,0,3,0
1405630409737397_1758664991100602,https://www.facebook.com/1405630409737397_1758664991100602,https://wearemitu.com/comedy/people-on-the-internet-are-clowning-quinceaneras-with-memes-and-theyre-hilarious/,This makes me want to watch my old quinceañera video.,Link,Latino Culture,23/04/2017,0,1,0,1,1,3,34
1405630409737397_1778422919124809,https://www.facebook.com/1405630409737397_1778422919124809,https://wearemitu.com/comedy/people-on-the-internet-are-clowning-quinceaneras-with-memes-and-theyre-hilarious/,This makes me want to watch my old quinceañera video.,Link,Latino Culture,1/06/2017,0,1,0,1,2,3,39
1405630409737397_1797264497240651,https://www.facebook.com/1405630409737397_1797264497240651,https://wearemitu.com/comedy/people-on-the-internet-are-clowning-quinceaneras-with-memes-and-theyre-hilarious/,This makes me want to watch my old quinceañera video.,Link,Latino Culture,8/07/2017,0,1,0,1,3,3,37
1405630409737397_1741550749478693,https://www.facebook.com/1405630409737397_1741550749478693,https://wearemitu.com/comedy/people-on-the-internet-are-sharing-their-stories-about-the-time-their-moms-found-out-about-their-tattoos-and-theyre-hilarious/,''My sister got one on her thigh and my mom said 'the hubieras rayado el c*lo.' She was mad.'',Link,Family & Friends,22/03/2017,0,0,1,0,,,
1405630409737397_1760863317547436,https://www.facebook.com/1405630409737397_1760863317547436,https://wearemitu.com/comedy/prince-eric-andre-and-marvel-rosario-dawson-spills-it-all-on-the-late-show-with-stephen-colbert/,She wasn't afraid to share everything.,Link,Celebrity & Gossip,25/04/2017,0,0,1,0,,,
1405630409737397_1786347394999028,https://www.facebook.com/1405630409737397_1786347394999028,https://wearemitu.com/comedy/salma-hayek-is-a-certified-scuba-diver-but-shes-never-diving-this-deep-again/,Salma tells the best stories.,Link,Celebrity & Gossip,19/06/2017,0,0,1,0,,,
1405630409737397_1760304094270025,https://www.facebook.com/1405630409737397_1760304094270025,https://wearemitu.com/comedy/salma-hayek-slays-with-this-salsa-remix-of-all-by-myself/,Those moves are fire af.,Link,TV & Movies,24/04/2017,0,0,1,0,,,
1405630409737397_1791740364459731,https://www.facebook.com/1405630409737397_1791740364459731,https://wearemitu.com/comedy/selena-gomez-looks-a-little-too-young-in-this-sketch-from-key-of-awesome/,“I'm not here to make you feel comfortable.”,Link,Celebrity & Gossip,27/06/2017,0,0,1,0,,,
1405630409737397_1728442207456214,https://www.facebook.com/1405630409737397_1728442207456214,https://wearemitu.com/comedy/seth-meyers-gives-undocumented-immigrants-and-president-trumps-wall-a-closer-look-in-hilarious-segment/,"""America has turned into a bad movie and people are walking out.""",Link,TV & Movies,23/02/2017,0,0,1,0,,,
1405630409737397_1775712072729227,https://www.facebook.com/1405630409737397_1775712072729227,https://wearemitu.com/comedy/starburst-and-skittles-are-releasing-spicy-versions-of-their-signature-candies-and-people-dont-know-how-to-feel/,Some people are heated lol.,Link,Food & Beverages,26/05/2017,0,0,1,0,,,
1405630409737397_1758271764473258,https://www.facebook.com/1405630409737397_1758271764473258,https://wearemitu.com/comedy/superstitions-we-still-dont-know-are-real-or-not/,Walter is the only one who knows for sure.,Link,Latino Culture,24/04/2017,0,0,1,0,,,
1405630409737397_1756612551305846,https://www.facebook.com/1405630409737397_1756612551305846,https://wearemitu.com/comedy/thanks-to-j-lo-marc-anthony-and-a-rod-find-common-ground/,Can't be easy watching your girlfriend with her ex.,Link,Celebrity & Gossip,18/04/2017,0,0,1,0,,,
1405630409737397_1820275414939559,https://www.facebook.com/1405630409737397_1820275414939559,https://wearemitu.com/comedy/the-are-you-going-to-miss-your-mom-kid-is-back-two-years-later-and-he-is-ready-for-school-this-time/,This time he was all smiles.,Link,Identities,22/08/2017,0,0,1,0,,,
1405630409737397_1733833473583754,https://www.facebook.com/1405630409737397_1733833473583754,https://wearemitu.com/comedy/the-internet-cant-get-enough-of-this-mom-who-was-busted-in-the-middle-of-a-selfie-session/,"This is why she's a cool mom, not a regular mom.",Link,Family & Friends,7/03/2017,0,1,1,0,0,3,0
1405630409737397_1754409761526125,https://www.facebook.com/1405630409737397_1754409761526125,https://wearemitu.com/comedy/the-internet-cant-get-enough-of-this-mom-who-was-busted-in-the-middle-of-a-selfie-session/,"This is why she's a cool mom, not a regular mom.",Link,Family & Friends,15/04/2017,0,1,0,1,1,3,39
1405630409737397_1772384193062015,https://www.facebook.com/1405630409737397_1772384193062015,https://wearemitu.com/comedy/the-internet-cant-get-enough-of-this-mom-who-was-busted-in-the-middle-of-a-selfie-session/,"This is why she's a cool mom, not a regular mom.",Link,Family & Friends,21/05/2017,0,1,0,1,2,3,36
1405630409737397_1797265500573884,https://www.facebook.com/1405630409737397_1797265500573884,https://wearemitu.com/comedy/the-internet-cant-get-enough-of-this-mom-who-was-busted-in-the-middle-of-a-selfie-session/,"This is why she's a cool mom, not a regular mom.",Link,Family & Friends,9/07/2017,0,1,0,1,3,3,49
1405630409737397_1789328274700940,https://www.facebook.com/1405630409737397_1789328274700940,https://wearemitu.com/comedy/the-most-exciting-thing-about-mexicos-last-match-was-the-f-bomb-launched-by-their-coach/,You don't have to be a lip reader to understand what he said.,Link,Sports,22/06/2017,0,0,1,0,,,
1405630409737397_1727979150835853,https://www.facebook.com/1405630409737397_1727979150835853,https://wearemitu.com/comedy/the-parody-pa-pa-land-is-the-representation-we-need-at-this-years-oscars/,They had me dying with the Hidden Figures one.,Link,TV & Movies,22/02/2017,0,0,1,0,,,
1405630409737397_1750440225256412,https://www.facebook.com/1405630409737397_1750440225256412,https://wearemitu.com/comedy/these-9-posts-were-perfect-for-national-burrito-day/,Get wrapped up in these #NationalBurritoDay posts.,Link,Food & Beverages,6/04/2017,0,0,1,0,,,
1405630409737397_1792396587727442,https://www.facebook.com/1405630409737397_1792396587727442,https://wearemitu.com/comedy/this-comedian-just-realized-he-looks-just-like-the-cholula-lady/,Even the Cholula company made an official statement.,Link,Celebrity & Gossip,28/06/2017,0,0,1,0,,,
1405630409737397_1763629137270854,https://www.facebook.com/1405630409737397_1763629137270854,https://wearemitu.com/comedy/this-despacito-cover-is-for-clueless-paisa-dads-and-it-will-make-you-cringe-and-lol/,"Okay guys, go share this song with your mom.",Link,Music,1/05/2017,0,1,1,0,0,1,0
1405630409737397_1778975495736218,https://www.facebook.com/1405630409737397_1778975495736218,https://wearemitu.com/comedy/this-despacito-cover-is-for-clueless-paisa-dads-and-it-will-make-you-cringe-and-lol/,"Okay guys, go share this song with your mom.",Link,Music,4/06/2017,0,1,0,1,1,1,34
1405630409737397_1778914715742296,https://www.facebook.com/1405630409737397_1778914715742296,https://wearemitu.com/comedy/this-is-what-happens-when-you-try-to-act-like-you-can-handle-the-spice/,"Well, that escalated quickly. :sweat_smile:",Link,Food & Beverages,2/06/2017,0,0,1,0,,,
1405630409737397_1805895156377585,https://www.facebook.com/1405630409737397_1805895156377585,https://wearemitu.com/comedy/this-is-what-traffic-signs-would-sound-like-if-they-could-sing-to-you-in-spanish/,"If I heard these songs, I would just drive straight to the club.",Link,Music,25/07/2017,0,0,1,0,,,
1405630409737397_1720142394952862,https://www.facebook.com/1405630409737397_1720142394952862,https://wearemitu.com/comedy/this-is-why-people-are-laughing-and-crying-about-cristela-alonzos-new-standup-on-netflix/,"If you're going to watch one thing, it should be this.",Link,TV & Movies,7/02/2017,0,0,1,0,,,
1405630409737397_1774042992896135,https://www.facebook.com/1405630409737397_1774042992896135,https://wearemitu.com/comedy/this-latina-keeps-it-100-with-her-makeup-tutorial-and-its-funny-af/,"'Make sure your eyebrows look like sisters. Not cousins, not your stepsister, not your adopted brother Kevin.'",Link,Beauty & Fashion,24/05/2017,0,1,1,0,0,1,0
